Time,Hour_of_Year,Hour_of_Day,Month,Temperature,Wind_Speed,Wind_Direction,DNI,DHI,GHI,Precipitable_Water,Streamflow_m3_s,Base_Load_kW,Lighting_Plugs_kW,Induction_Range_kW,Total_Electrical_Load_kW,DHW_Demand_Liters
2024-04-07 16:00:00,2345,16,4,,,,,,,,0.005,0.39,0.21,0.0,0.6,0.0
2024-04-07 17:00:00,2346,17,4,,,,,,,,0.005,0.38,0.45,0.57,1.4,7.8
2024-04-07 18:00:00,2347,18,4,,,,,,,,0.005,0.37,0.54,1.45,2.36,21.3
2024-04-07 19:00:00,2348,19,4,,,,,,,,0.005,0.4,0.67,1.56,2.62,19.4
2024-04-07 20:00:00,2349,20,4,,,,,,,,0.005,0.37,0.6,0.0,0.97,0.0
2024-04-07 21:00:00,2350,21,4,,,,,,,,0.005,0.4,0.39,0.0,0.79,0.0
2024-04-07 22:00:00,2351,22,4,,,,,,,,0.005,0.38,0.27,0.0,0.65,0.0
2024-04-07 23:00:00,2352,23,4,,,,,,,,0.005,0.37,0.08,0.0,0.46,0.0
2024-04-08 00:00:00,2353,0,4,,,,,,,,0.011,0.38,0.09,0.0,0.48,0.0
2024-04-08 01:00:00,2354,1,4,,,,,,,,0.005,0.39,0.04,0.0,0.43,0.0
2024-04-08 02:00:00,2355,2,4,,,,,,,,0.005,0.4,0.09,0.0,0.48,0.0
2024-04-08 03:00:00,2356,3,4,,,,,,,,0.005,0.38,0.04,0.0,0.42,0.0
2024-04-08 04:00:00,2357,4,4,,,,,,,,0.005,0.38,0.12,0.0,0.51,0.0
2024-04-08 05:00:00,2358,5,4,,,,,,,,0.005,0.4,0.22,0.0,0.62,0.0
2024-04-08 06:00:00,2359,6,4,,,,,,,,0.005,0.38,0.37,0.7,1.44,40.7
2024-04-08 07:00:00,2360,7,4,,,,,,,,0.005,0.39,0.5,0.37,1.26,18.8
2024-04-08 08:00:00,2361,8,4,,,,,,,,0.005,0.38,0.4,0.69,1.47,18.3
2024-04-08 09:00:00,2362,9,4,,,,,,,,0.005,0.39,0.18,0.0,0.57,0.0
2024-04-08 10:00:00,2363,10,4,,,,,,,,0.005,0.38,0.15,0.0,0.53,0.0
2024-04-08 11:00:00,2364,11,4,,,,,,,,0.005,0.36,0.06,0.0,0.42,0.0
2024-04-08 12:00:00,2365,12,4,,,,,,,,0.005,0.36,0.07,0.0,0.43,0.0
2024-04-08 13:00:00,2366,13,4,,,,,,,,0.005,0.37,0.02,0.0,0.38,0.0
2024-04-08 14:00:00,2367,14,4,,,,,,,,0.033,0.36,0.13,0.0,0.49,0.0
2024-04-08 15:00:00,2368,15,4,,,,,,,,0.012,0.37,0.13,0.0,0.5,0.0
2024-04-08 16:00:00,2369,16,4,,,,,,,,0.005,0.38,0.24,0.0,0.63,0.0
2024-04-08 17:00:00,2370,17,4,,,,,,,,0.005,0.39,0.39,0.91,1.69,10.2
2024-04-08 18:00:00,2371,18,4,,,,,,,,0.013,0.36,0.57,2.44,3.37,25.8
2024-04-08 19:00:00,2372,19,4,,,,,,,,0.005,0.38,0.68,1.99,3.05,22.1
2024-04-08 20:00:00,2373,20,4,,,,,,,,0.005,0.38,0.54,0.0,0.92,0.0
2024-04-08 21:00:00,2374,21,4,,,,,,,,0.005,0.38,0.39,0.0,0.77,0.0
2024-04-08 22:00:00,2375,22,4,,,,,,,,0.005,0.35,0.23,0.0,0.58,0.0
2024-04-08 23:00:00,2376,23,4,,,,,,,,0.005,0.38,0.11,0.0,0.49,0.0
2024-04-09 00:00:00,2377,0,4,,,,,,,,0.005,0.37,0.02,0.0,0.39,0.0
2024-04-09 01:00:00,2378,1,4,,,,,,,,0.005,0.36,0.1,0.0,0.46,0.0
2024-04-09 02:00:00,2379,2,4,,,,,,,,0.005,0.37,0.08,0.0,0.46,0.0
2024-04-09 03:00:00,2380,3,4,,,,,,,,0.005,0.39,0.03,0.0,0.42,0.0
2024-04-09 04:00:00,2381,4,4,,,,,,,,0.005,0.38,0.14,0.0,0.52,0.0
2024-04-09 05:00:00,2382,5,4,,,,,,,,0.005,0.36,0.2,0.0,0.57,0.0
2024-04-09 06:00:00,2383,6,4,,,,,,,,0.005,0.36,0.33,0.98,1.66,28.3
2024-04-09 07:00:00,2384,7,4,,,,,,,,0.005,0.37,0.46,0.75,1.57,33.4
2024-04-09 08:00:00,2385,8,4,,,,,,,,0.005,0.35,0.37,0.63,1.35,53.5
2024-04-09 09:00:00,2386,9,4,,,,,,,,0.005,0.39,0.21,0.0,0.6,0.0
2024-04-09 10:00:00,2387,10,4,,,,,,,,0.005,0.36,0.07,0.0,0.44,0.0
2024-04-09 11:00:00,2388,11,4,,,,,,,,0.005,0.39,0.09,0.0,0.48,0.0
2024-04-09 12:00:00,2389,12,4,,,,,,,,0.005,0.39,0.05,0.0,0.44,0.0
2024-04-09 13:00:00,2390,13,4,,,,,,,,0.005,0.4,0.09,0.0,0.49,0.0
2024-04-09 14:00:00,2391,14,4,,,,,,,,0.005,0.38,0.05,0.0,0.42,0.0
2024-04-09 15:00:00,2392,15,4,,,,,,,,0.005,0.39,0.18,0.0,0.57,0.0
2024-04-09 16:00:00,2393,16,4,,,,,,,,0.005,0.36,0.26,0.0,0.62,0.0
2024-04-09 17:00:00,2394,17,4,,,,,,,,0.005,0.38,0.41,1.29,2.09,18.0
2024-04-09 18:00:00,2395,18,4,,,,,,,,0.005,0.38,0.61,2.23,3.22,7.4
2024-04-09 19:00:00,2396,19,4,,,,,,,,0.005,0.37,0.66,1.39,2.42,8.9
2024-04-09 20:00:00,2397,20,4,,,,,,,,0.005,0.36,0.57,0.0,0.93,0.0
2024-04-09 21:00:00,2398,21,4,,,,,,,,0.005,0.38,0.44,0.0,0.83,0.0
2024-04-09 22:00:00,2399,22,4,,,,,,,,0.005,0.38,0.23,0.0,0.6,0.0
2024-04-09 23:00:00,2400,23,4,,,,,,,,0.005,0.39,0.08,0.0,0.48,0.0
2024-04-10 00:00:00,2401,0,4,,,,,,,,0.005,0.35,0.08,0.0,0.43,0.0
2024-04-10 01:00:00,2402,1,4,,,,,,,,0.005,0.35,0.03,0.0,0.38,0.0
2024-04-10 02:00:00,2403,2,4,,,,,,,,0.005,0.36,0.06,0.0,0.42,0.0
2024-04-10 03:00:00,2404,3,4,,,,,,,,0.005,0.37,0.1,0.0,0.47,0.0
2024-04-10 04:00:00,2405,4,4,,,,,,,,0.005,0.39,0.08,0.0,0.47,0.0
2024-04-10 05:00:00,2406,5,4,,,,,,,,0.005,0.38,0.25,0.0,0.63,0.0
2024-04-10 06:00:00,2407,6,4,,,,,,,,0.005,0.38,0.34,1.14,1.86,5.2
2024-04-10 07:00:00,2408,7,4,,,,,,,,0.005,0.38,0.42,0.22,1.02,48.3
2024-04-10 08:00:00,2409,8,4,,,,,,,,0.005,0.38,0.38,0.33,1.08,28.9
2024-04-10 09:00:00,2410,9,4,,,,,,,,0.005,0.35,0.22,0.0,0.57,0.0
2024-04-10 10:00:00,2411,10,4,,,,,,,,0.005,0.39,0.14,0.0,0.53,0.0
2024-04-10 11:00:00,2412,11,4,,,,,,,,0.005,0.39,0.04,0.0,0.42,0.0
2024-04-10 12:00:00,2413,12,4,,,,,,,,0.014,0.4,0.1,0.0,0.5,0.0
2024-04-10 13:00:00,2414,13,4,,,,,,,,0.005,0.38,0.07,0.0,0.45,0.0
2024-04-10 14:00:00,2415,14,4,,,,,,,,0.005,0.38,0.09,0.0,0.47,0.0
2024-04-10 15:00:00,2416,15,4,,,,,,,,0.005,0.38,0.08,0.0,0.46,0.0
2024-04-10 16:00:00,2417,16,4,,,,,,,,0.005,0.37,0.29,0.0,0.66,0.0
2024-04-10 17:00:00,2418,17,4,,,,,,,,0.005,0.37,0.4,1.94,2.71,19.4
2024-04-10 18:00:00,2419,18,4,,,,,,,,0.005,0.35,0.58,1.7,2.63,28.9
2024-04-10 19:00:00,2420,19,4,,,,,,,,0.005,0.4,0.6,1.42,2.43,25.6
2024-04-10 20:00:00,2421,20,4,,,,,,,,0.005,0.35,0.58,0.0,0.93,0.0
2024-04-10 21:00:00,2422,21,4,,,,,,,,0.005,0.36,0.37,0.0,0.73,0.0
2024-04-10 22:00:00,2423,22,4,,,,,,,,0.005,0.38,0.29,0.0,0.67,0.0
2024-04-10 23:00:00,2424,23,4,,,,,,,,0.005,0.37,0.17,0.0,0.54,0.0
2024-04-11 00:00:00,2425,0,4,,,,,,,,0.005,0.39,0.07,0.0,0.47,0.0
2024-04-11 01:00:00,2426,1,4,,,,,,,,0.005,0.37,0.05,0.0,0.42,0.0
2024-04-11 02:00:00,2427,2,4,,,,,,,,0.005,0.39,0.08,0.0,0.47,0.0
2024-04-11 03:00:00,2428,3,4,,,,,,,,0.005,0.37,0.03,0.0,0.4,0.0
2024-04-11 04:00:00,2429,4,4,,,,,,,,0.005,0.37,0.07,0.0,0.43,0.0
2024-04-11 05:00:00,2430,5,4,,,,,,,,0.005,0.36,0.17,0.0,0.53,0.0
2024-04-11 06:00:00,2431,6,4,,,,,,,,0.005,0.39,0.37,1.1,1.86,0.4
2024-04-11 07:00:00,2432,7,4,,,,,,,,0.005,0.36,0.47,0.32,1.15,32.1
2024-04-11 08:00:00,2433,8,4,,,,,,,,0.005,0.35,0.35,0.76,1.46,37.0
2024-04-11 09:00:00,2434,9,4,,,,,,,,0.005,0.39,0.17,0.0,0.56,0.0
2024-04-11 10:00:00,2435,10,4,,,,,,,,0.005,0.36,0.06,0.0,0.42,0.0
2024-04-11 11:00:00,2436,11,4,,,,,,,,0.005,0.36,0.03,0.0,0.38,0.0
2024-04-11 12:00:00,2437,12,4,,,,,,,,0.005,0.36,0.05,0.0,0.41,0.0
2024-04-11 13:00:00,2438,13,4,,,,,,,,0.005,0.4,0.05,0.0,0.45,0.0
2024-04-11 14:00:00,2439,14,4,,,,,,,,0.005,0.38,0.04,0.0,0.42,0.0
2024-04-11 15:00:00,2440,15,4,,,,,,,,0.005,0.38,0.16,0.0,0.55,0.0
2024-04-11 16:00:00,2441,16,4,,,,,,,,0.005,0.36,0.26,0.0,0.62,0.0
2024-04-11 17:00:00,2442,17,4,,,,,,,,0.005,0.38,0.41,1.03,1.82,6.3
2024-04-11 18:00:00,2443,18,4,,,,,,,,0.005,0.39,0.6,0.54,1.53,22.4
2024-04-11 19:00:00,2444,19,4,,,,,,,,0.005,0.38,0.7,0.56,1.64,28.1
2024-04-11 20:00:00,2445,20,4,,,,,,,,0.019,0.35,0.54,0.0,0.89,0.0
2024-04-11 21:00:00,2446,21,4,,,,,,,,0.005,0.37,0.46,0.0,0.84,0.0
2024-04-11 22:00:00,2447,22,4,,,,,,,,0.006,0.39,0.29,0.0,0.68,0.0
2024-04-11 23:00:00,2448,23,4,,,,,,,,0.005,0.35,0.09,0.0,0.45,0.0
2024-04-12 00:00:00,2449,0,4,,,,,,,,0.005,0.37,0.09,0.0,0.46,0.0
2024-04-12 01:00:00,2450,1,4,,,,,,,,0.005,0.39,0.07,0.0,0.46,0.0
2024-04-12 02:00:00,2451,2,4,,,,,,,,0.005,0.39,0.02,0.0,0.41,0.0
2024-04-12 03:00:00,2452,3,4,,,,,,,,0.005,0.38,0.09,0.0,0.47,0.0
2024-04-12 04:00:00,2453,4,4,,,,,,,,0.005,0.39,0.07,0.0,0.46,0.0
2024-04-12 05:00:00,2454,5,4,,,,,,,,0.005,0.38,0.18,0.0,0.56,0.0
2024-04-12 06:00:00,2455,6,4,,,,,,,,0.005,0.4,0.34,1.12,1.85,19.1
2024-04-12 07:00:00,2456,7,4,,,,,,,,0.005,0.35,0.47,0.89,1.71,20.5
2024-04-12 08:00:00,2457,8,4,,,,,,,,0.005,0.37,0.32,0.64,1.33,42.0
2024-04-12 09:00:00,2458,9,4,,,,,,,,0.005,0.35,0.22,0.0,0.57,0.0
2024-04-12 10:00:00,2459,10,4,,,,,,,,0.005,0.37,0.1,0.0,0.47,0.0
2024-04-12 11:00:00,2460,11,4,,,,,,,,0.005,0.36,0.03,0.0,0.39,0.0
2024-04-12 12:00:00,2461,12,4,,,,,,,,0.005,0.36,0.01,0.0,0.37,0.0
2024-04-12 13:00:00,2462,13,4,,,,,,,,0.005,0.36,0.04,0.0,0.41,0.0
2024-04-12 14:00:00,2463,14,4,,,,,,,,0.005,0.36,0.06,0.0,0.42,0.0
2024-04-12 15:00:00,2464,15,4,,,,,,,,0.005,0.38,0.18,0.0,0.56,0.0
2024-04-12 16:00:00,2465,16,4,,,,,,,,0.005,0.38,0.21,0.0,0.6,0.0
2024-04-12 17:00:00,2466,17,4,,,,,,,,0.005,0.36,0.41,1.79,2.56,3.0
2024-04-12 18:00:00,2467,18,4,,,,,,,,0.005,0.36,0.58,2.24,3.18,20.4
2024-04-12 19:00:00,2468,19,4,,,,,,,,0.005,0.37,0.65,2.16,3.18,2.5
2024-04-12 20:00:00,2469,20,4,,,,,,,,0.005,0.36,0.62,0.0,0.99,0.0
2024-04-12 21:00:00,2470,21,4,,,,,,,,0.005,0.4,0.4,0.0,0.8,0.0
2024-04-12 22:00:00,2471,22,4,,,,,,,,0.005,0.39,0.2,0.0,0.59,0.0
2024-04-12 23:00:00,2472,23,4,,,,,,,,0.015,0.39,0.09,0.0,0.48,0.0
2024-04-13 00:00:00,2473,0,4,,,,,,,,0.005,0.36,0.09,0.0,0.44,0.0
2024-04-13 01:00:00,2474,1,4,,,,,,,,0.005,0.37,0.06,0.0,0.43,0.0
2024-04-13 02:00:00,2475,2,4,,,,,,,,0.005,0.39,0.02,0.0,0.41,0.0
2024-04-13 03:00:00,2476,3,4,,,,,,,,0.005,0.36,0.1,0.0,0.46,0.0
2024-04-13 04:00:00,2477,4,4,,,,,,,,0.005,0.39,0.13,0.0,0.52,0.0
2024-04-13 05:00:00,2478,5,4,,,,,,,,0.005,0.39,0.2,0.0,0.6,0.0
2024-04-13 06:00:00,2479,6,4,,,,,,,,0.007,0.36,0.37,0.28,1.02,24.2
2024-04-13 07:00:00,2480,7,4,,,,,,,,0.005,0.4,0.46,0.4,1.27,2.9
2024-04-13 08:00:00,2481,8,4,,,,,,,,0.005,0.39,0.34,0.91,1.64,2.0
2024-04-13 09:00:00,2482,9,4,,,,,,,,0.005,0.36,0.23,0.0,0.59,0.0
2024-04-13 10:00:00,2483,10,4,,,,,,,,0.005,0.38,0.11,0.0,0.49,0.0
2024-04-13 11:00:00,2484,11,4,,,,,,,,0.005,0.36,0.05,0.0,0.41,0.0
2024-04-13 12:00:00,2485,12,4,,,,,,,,0.005,0.37,0.06,0.0,0.44,0.0
2024-04-13 13:00:00,2486,13,4,,,,,,,,0.005,0.38,0.04,0.0,0.41,0.0
2024-04-13 14:00:00,2487,14,4,,,,,,,,0.005,0.38,0.08,0.0,0.47,0.0
2024-04-13 15:00:00,2488,15,4,,,,,,,,0.005,0.38,0.14,0.0,0.52,0.0
2024-04-13 16:00:00,2489,16,4,,,,,,,,0.005,0.37,0.29,0.0,0.66,0.0
2024-04-13 17:00:00,2490,17,4,,,,,,,,0.005,0.38,0.38,1.6,2.35,0.1
2024-04-13 18:00:00,2491,18,4,,,,,,,,0.005,0.35,0.54,0.58,1.47,29.3
2024-04-13 19:00:00,2492,19,4,,,,,,,,0.005,0.38,0.63,0.63,1.64,6.3
2024-04-13 20:00:00,2493,20,4,,,,,,,,0.005,0.4,0.56,0.0,0.96,0.0
2024-04-13 21:00:00,2494,21,4,,,,,,,,0.005,0.38,0.46,0.0,0.84,0.0
2024-04-13 22:00:00,2495,22,4,,,,,,,,0.005,0.39,0.29,0.0,0.69,0.0
2024-04-13 23:00:00,2496,23,4,,,,,,,,0.005,0.39,0.15,0.0,0.55,0.0
2024-04-14 00:00:00,2497,0,4,,,,,,,,0.005,0.4,0.01,0.0,0.41,0.0
2024-04-14 01:00:00,2498,1,4,,,,,,,,0.005,0.35,0.06,0.0,0.41,0.0
2024-04-14 02:00:00,2499,2,4,,,,,,,,0.005,0.38,0.09,0.0,0.47,0.0
2024-04-14 03:00:00,2500,3,4,,,,,,,,0.02,0.4,0.06,0.0,0.45,0.0
2024-04-14 04:00:00,2501,4,4,,,,,,,,0.005,0.39,0.11,0.0,0.5,0.0
2024-04-14 05:00:00,2502,5,4,,,,,,,,0.005,0.37,0.22,0.0,0.6,0.0
2024-04-14 06:00:00,2503,6,4,,,,,,,,0.005,0.36,0.39,0.89,1.64,3.1
2024-04-14 07:00:00,2504,7,4,,,,,,,,0.005,0.37,0.46,0.79,1.62,10.3
2024-04-14 08:00:00,2505,8,4,,,,,,,,0.005,0.36,0.37,0.72,1.45,44.5
2024-04-14 09:00:00,2506,9,4,,,,,,,,0.005,0.36,0.2,0.0,0.56,0.0
2024-04-14 10:00:00,2507,10,4,,,,,,,,0.005,0.39,0.09,0.0,0.48,0.0
2024-04-14 11:00:00,2508,11,4,,,,,,,,0.005,0.36,0.04,0.0,0.4,0.0
2024-04-14 12:00:00,2509,12,4,,,,,,,,0.005,0.39,0.08,0.0,0.47,0.0
2024-04-14 13:00:00,2510,13,4,,,,,,,,0.005,0.36,0.05,0.0,0.42,0.0
2024-04-14 14:00:00,2511,14,4,,,,,,,,0.005,0.37,0.04,0.0,0.41,0.0
2024-04-14 15:00:00,2512,15,4,,,,,,,,0.005,0.36,0.11,0.0,0.47,0.0
2024-04-14 16:00:00,2513,16,4,,,,,,,,0.005,0.37,0.21,0.0,0.58,0.0
2024-04-14 17:00:00,2514,17,4,,,,,,,,0.005,0.39,0.37,0.86,1.63,24.0
2024-04-14 18:00:00,2515,18,4,,,,,,,,0.005,0.39,0.56,0.93,1.88,16.7
2024-04-14 19:00:00,2516,19,4,,,,,,,,0.005,0.37,0.6,1.26,2.23,18.9
2024-04-14 20:00:00,2517,20,4,,,,,,,,0.005,0.37,0.56,0.0,0.93,0.0
2024-04-14 21:00:00,2518,21,4,,,,,,,,0.005,0.38,0.36,0.0,0.75,0.0
2024-04-14 22:00:00,2519,22,4,,,,,,,,0.005,0.38,0.26,0.0,0.64,0.0
2024-04-14 23:00:00,2520,23,4,,,,,,,,0.005,0.35,0.12,0.0,0.47,0.0
2024-04-15 00:00:00,2521,0,4,,,,,,,,0.005,0.36,0.0,0.0,0.36,0.0
2024-04-15 01:00:00,2522,1,4,,,,,,,,0.005,0.38,0.08,0.0,0.46,0.0
2024-04-15 02:00:00,2523,2,4,,,,,,,,0.005,0.38,0.01,0.0,0.39,0.0
2024-04-15 03:00:00,2524,3,4,,,,,,,,0.005,0.36,0.05,0.0,0.41,0.0
2024-04-15 04:00:00,2525,4,4,,,,,,,,0.005,0.35,0.06,0.0,0.41,0.0
2024-04-15 05:00:00,2526,5,4,,,,,,,,0.005,0.4,0.25,0.0,0.65,0.0
2024-04-15 06:00:00,2527,6,4,,,,,,,,0.005,0.36,0.35,0.49,1.19,50.0
2024-04-15 07:00:00,2528,7,4,,,,,,,,0.005,0.39,0.47,0.84,1.71,17.9
2024-04-15 08:00:00,2529,8,4,,,,,,,,0.005,0.37,0.34,1.15,1.85,41.5
2024-04-15 09:00:00,2530,9,4,,,,,,,,0.005,0.39,0.26,0.0,0.65,0.0
2024-04-15 10:00:00,2531,10,4,,,,,,,,0.005,0.38,0.14,0.0,0.52,0.0
2024-04-15 11:00:00,2532,11,4,,,,,,,,0.005,0.35,0.02,0.0,0.37,0.0
2024-04-15 12:00:00,2533,12,4,,,,,,,,0.005,0.4,0.01,0.0,0.41,0.0
2024-04-15 13:00:00,2534,13,4,,,,,,,,0.005,0.39,0.02,0.0,0.41,0.0
2024-04-15 14:00:00,2535,14,4,,,,,,,,0.005,0.37,0.08,0.0,0.45,0.0
2024-04-15 15:00:00,2536,15,4,,,,,,,,0.005,0.38,0.18,0.0,0.56,0.0
2024-04-15 16:00:00,2537,16,4,,,,,,,,0.005,0.37,0.25,0.0,0.62,0.0
2024-04-15 17:00:00,2538,17,4,,,,,,,,0.005,0.36,0.39,0.9,1.65,4.5
2024-04-15 18:00:00,2539,18,4,,,,,,,,0.005,0.35,0.58,1.11,2.03,22.7
2024-04-15 19:00:00,2540,19,4,,,,,,,,0.005,0.38,0.62,0.63,1.63,10.2
2024-04-15 20:00:00,2541,20,4,,,,,,,,0.005,0.36,0.62,0.0,0.98,0.0
2024-04-15 21:00:00,2542,21,4,,,,,,,,0.006,0.37,0.45,0.0,0.82,0.0
2024-04-15 22:00:00,2543,22,4,,,,,,,,0.005,0.37,0.29,0.0,0.66,0.0
2024-04-15 23:00:00,2544,23,4,,,,,,,,0.005,0.37,0.18,0.0,0.55,0.0
2024-04-16 00:00:00,2545,0,4,,,,,,,,0.005,0.36,0.01,0.0,0.37,0.0
2024-04-16 01:00:00,2546,1,4,,,,,,,,0.005,0.39,0.1,0.0,0.48,0.0
2024-04-16 02:00:00,2547,2,4,,,,,,,,0.005,0.39,0.06,0.0,0.45,0.0
2024-04-16 03:00:00,2548,3,4,,,,,,,,0.005,0.39,0.04,0.0,0.43,0.0
2024-04-16 04:00:00,2549,4,4,,,,,,,,0.017,0.37,0.1,0.0,0.48,0.0
2024-04-16 05:00:00,2550,5,4,,,,,,,,0.005,0.39,0.17,0.0,0.56,0.0
2024-04-16 06:00:00,2551,6,4,,,,,,,,0.005,0.36,0.35,0.86,1.56,54.6
2024-04-16 07:00:00,2552,7,4,,,,,,,,0.005,0.38,0.47,1.08,1.93,46.6
2024-04-16 08:00:00,2553,8,4,,,,,,,,0.005,0.4,0.35,0.92,1.66,34.2
2024-04-16 09:00:00,2554,9,4,,,,,,,,0.005,0.37,0.2,0.0,0.56,0.0
2024-04-16 10:00:00,2555,10,4,,,,,,,,0.005,0.38,0.12,0.0,0.5,0.0
2024-04-16 11:00:00,2556,11,4,,,,,,,,0.005,0.36,0.04,0.0,0.4,0.0
2024-04-16 12:00:00,2557,12,4,,,,,,,,0.005,0.36,0.01,0.0,0.37,0.0
2024-04-16 13:00:00,2558,13,4,,,,,,,,0.005,0.4,0.07,0.0,0.46,0.0
2024-04-16 14:00:00,2559,14,4,,,,,,,,0.005,0.35,0.12,0.0,0.47,0.0
2024-04-16 15:00:00,2560,15,4,,,,,,,,0.005,0.39,0.16,0.0,0.55,0.0
2024-04-16 16:00:00,2561,16,4,,,,,,,,0.005,0.39,0.23,0.0,0.63,0.0
2024-04-16 17:00:00,2562,17,4,,,,,,,,0.005,0.38,0.38,1.32,2.08,18.1
2024-04-16 18:00:00,2563,18,4,,,,,,,,0.005,0.35,0.54,1.56,2.45,12.0
2024-04-16 19:00:00,2564,19,4,,,,,,,,0.005,0.39,0.63,1.95,2.97,5.4
2024-04-16 20:00:00,2565,20,4,,,,,,,,0.005,0.37,0.54,0.0,0.91,0.0
2024-04-16 21:00:00,2566,21,4,,,,,,,,0.005,0.39,0.43,0.0,0.82,0.0
2024-04-16 22:00:00,2567,22,4,,,,,,,,0.005,0.36,0.29,0.0,0.65,0.0
2024-04-16 23:00:00,2568,23,4,,,,,,,,0.005,0.38,0.09,0.0,0.47,0.0
2024-04-17 00:00:00,2569,0,4,,,,,,,,0.005,0.37,0.04,0.0,0.41,0.0
2024-04-17 01:00:00,2570,1,4,,,,,,,,0.005,0.35,0.1,0.0,0.45,0.0
2024-04-17 02:00:00,2571,2,4,,,,,,,,0.005,0.38,0.0,0.0,0.38,0.0
2024-04-17 03:00:00,2572,3,4,,,,,,,,0.005,0.38,0.02,0.0,0.4,0.0
2024-04-17 04:00:00,2573,4,4,,,,,,,,0.005,0.4,0.09,0.0,0.49,0.0
2024-04-17 05:00:00,2574,5,4,,,,,,,,0.005,0.4,0.2,0.0,0.6,0.0
2024-04-17 06:00:00,2575,6,4,,,,,,,,0.005,0.38,0.4,0.95,1.74,5.2
2024-04-17 07:00:00,2576,7,4,,,,,,,,0.005,0.37,0.44,0.33,1.14,46.9
2024-04-17 08:00:00,2577,8,4,,,,,,,,0.005,0.35,0.36,0.3,1.01,5.4
2024-04-17 09:00:00,2578,9,4,,,,,,,,0.005,0.39,0.23,0.0,0.61,0.0
2024-04-17 10:00:00,2579,10,4,,,,,,,,0.005,0.37,0.13,0.0,0.5,0.0
2024-04-17 11:00:00,2580,11,4,,,,,,,,0.005,0.37,0.11,0.0,0.48,0.0
2024-04-17 12:00:00,2581,12,4,,,,,,,,0.005,0.37,0.04,0.0,0.41,0.0
2024-04-17 13:00:00,2582,13,4,,,,,,,,0.005,0.35,0.05,0.0,0.41,0.0
2024-04-17 14:00:00,2583,14,4,,,,,,,,0.005,0.36,0.03,0.0,0.39,0.0
2024-04-17 15:00:00,2584,15,4,,,,,,,,0.005,0.39,0.12,0.0,0.51,0.0
2024-04-17 16:00:00,2585,16,4,,,,,,,,0.005,0.37,0.21,0.0,0.57,0.0
2024-04-17 17:00:00,2586,17,4,,,,,,,,0.005,0.35,0.42,0.64,1.41,4.1
2024-04-17 18:00:00,2587,18,4,,,,,,,,0.005,0.36,0.59,2.35,3.31,11.8
2024-04-17 19:00:00,2588,19,4,,,,,,,,0.005,0.39,0.69,1.39,2.47,0.2
2024-04-17 20:00:00,2589,20,4,,,,,,,,0.005,0.39,0.54,0.0,0.93,0.0
2024-04-17 21:00:00,2590,21,4,,,,,,,,0.005,0.39,0.4,0.0,0.79,0.0
2024-04-17 22:00:00,2591,22,4,,,,,,,,0.005,0.35,0.24,0.0,0.6,0.0
2024-04-17 23:00:00,2592,23,4,,,,,,,,0.005,0.4,0.15,0.0,0.54,0.0
2024-04-18 00:00:00,2593,0,4,,,,,,,,0.005,0.39,0.1,0.0,0.49,0.0
2024-04-18 01:00:00,2594,1,4,,,,,,,,0.01,0.36,0.0,0.0,0.36,0.0
2024-04-18 02:00:00,2595,2,4,,,,,,,,0.005,0.37,0.08,0.0,0.45,0.0
2024-04-18 03:00:00,2596,3,4,,,,,,,,0.005,0.38,0.02,0.0,0.4,0.0
2024-04-18 04:00:00,2597,4,4,,,,,,,,0.005,0.35,0.1,0.0,0.45,0.0
2024-04-18 05:00:00,2598,5,4,,,,,,,,0.005,0.36,0.2,0.0,0.56,0.0
2024-04-18 06:00:00,2599,6,4,,,,,,,,0.005,0.36,0.4,0.52,1.28,12.3
2024-04-18 07:00:00,2600,7,4,,,,,,,,0.005,0.38,0.47,0.58,1.43,27.1
2024-04-18 08:00:00,2601,8,4,,,,,,,,0.005,0.35,0.41,0.84,1.59,5.6
2024-04-18 09:00:00,2602,9,4,,,,,,,,0.005,0.37,0.25,0.0,0.62,0.0
2024-04-18 10:00:00,2603,10,4,,,,,,,,0.023,0.37,0.09,0.0,0.46,0.0
2024-04-18 11:00:00,2604,11,4,,,,,,,,0.005,0.38,0.06,0.0,0.44,0.0
2024-04-18 12:00:00,2605,12,4,,,,,,,,0.005,0.37,0.01,0.0,0.38,0.0
2024-04-18 13:00:00,2606,13,4,,,,,,,,0.005,0.36,0.05,0.0,0.41,0.0
2024-04-18 14:00:00,2607,14,4,,,,,,,,0.005,0.39,0.09,0.0,0.48,0.0
2024-04-18 15:00:00,2608,15,4,,,,,,,,0.005,0.36,0.18,0.0,0.53,0.0
2024-04-18 16:00:00,2609,16,4,,,,,,,,0.005,0.38,0.23,0.0,0.61,0.0
2024-04-18 17:00:00,2610,17,4,,,,,,,,0.005,0.36,0.45,1.33,2.14,28.9
2024-04-18 18:00:00,2611,18,4,,,,,,,,0.005,0.39,0.61,2.42,3.42,8.6
2024-04-18 19:00:00,2612,19,4,,,,,,,,0.005,0.37,0.65,1.55,2.57,20.3
2024-04-18 20:00:00,2613,20,4,,,,,,,,0.005,0.38,0.54,0.0,0.92,0.0
2024-04-18 21:00:00,2614,21,4,,,,,,,,0.005,0.36,0.45,0.0,0.82,0.0
2024-04-18 22:00:00,2615,22,4,,,,,,,,0.005,0.35,0.21,0.0,0.56,0.0
