Time,Hour_of_Year,Hour_of_Day,Month,Temperature,Wind_Speed,Wind_Direction,DNI,DHI,GHI,Streamflow_m3_s,Base_Load_kW,Lighting_Plugs_kW,Induction_Range_kW,Total_Electrical_Load_kW,DHW_Demand_Liters
2023-02-28 02:00:00,1395,2,2,10.7,5.1000000000000005,185,0,0,0,0.02,0.38,0.43,1.57,2.37,7.8
2023-02-28 03:00:00,1396,3,2,10.8,5.1000000000000005,188,0,0,0,0.019,0.39,0.21,0.0,0.61,0.0
2023-02-28 04:00:00,1397,4,2,10.9,5.0,191,0,0,0,0.019,0.36,0.09,0.0,0.44,0.0
2023-02-28 05:00:00,1398,5,2,11.0,5.0,189,0,0,0,0.022,0.38,0.12,0.0,0.5,0.0
2023-02-28 06:00:00,1399,6,2,11.1,5.1000000000000005,188,0,0,0,0.023,0.36,0.02,0.0,0.38,0.0
2023-02-28 07:00:00,1400,7,2,11.3,5.2,191,0,0,0,0.029,0.36,0.04,0.0,0.41,0.0
2023-02-28 08:00:00,1401,8,2,11.4,5.300000000000001,193,0,0,0,0.03,0.36,0.03,0.0,0.38,0.0
2023-02-28 09:00:00,1402,9,2,11.5,5.5,190,0,0,0,0.021,0.39,0.06,0.0,0.45,0.0
2023-02-28 10:00:00,1403,10,2,11.6,5.7,186,0,0,0,0.021,0.38,0.06,0.0,0.45,0.0
2023-02-28 11:00:00,1404,11,2,11.7,5.9,184,0,0,0,0.025,0.38,0.06,0.0,0.44,0.0
2023-02-28 12:00:00,1405,12,2,11.9,6.1000000000000005,182,0,0,0,0.028,0.35,0.26,0.0,0.61,0.0
2023-02-28 13:00:00,1406,13,2,12.1,6.5,187,0,0,0,0.02,0.37,0.41,0.0,0.78,0.0
2023-02-28 14:00:00,1407,14,2,12.2,6.6000000000000005,195,0,0,0,0.022,0.37,0.42,0.87,1.65,34.6
2023-02-28 15:00:00,1408,15,2,12.2,6.6000000000000005,196,0,9,9,0.028,0.36,0.37,0.39,1.12,33.6
2023-02-28 16:00:00,1409,16,2,12.2,6.6000000000000005,197,0,16,16,0.019,0.36,0.25,0.77,1.38,37.7
2023-02-28 17:00:00,1410,17,2,12.2,6.5,198,1,58,58,0.019,0.37,0.15,0.0,0.52,0.0
2023-02-28 18:00:00,1411,18,2,12.2,6.300000000000001,197,0,26,26,0.026,0.39,0.05,0.0,0.44,0.0
2023-02-28 19:00:00,1412,19,2,12.2,6.0,196,0,66,66,0.02,0.35,0.1,0.0,0.45,0.0
2023-02-28 20:00:00,1413,20,2,12.2,5.7,193,0,77,77,0.019,0.4,0.11,0.0,0.51,0.0
2023-02-28 21:00:00,1414,21,2,12.3,5.5,190,0,63,63,0.027,0.36,0.2,0.0,0.56,0.0
2023-02-28 22:00:00,1415,22,2,12.3,5.4,191,3,97,99,0.023,0.4,0.38,0.0,0.78,0.0
2023-02-28 23:00:00,1416,23,2,12.2,5.5,193,42,156,173,0.022,0.39,0.59,0.0,0.98,0.0
2023-03-01 00:00:00,1417,0,3,12.0,5.4,195,16,66,70,0.025,0.36,0.65,1.54,2.55,24.4
2023-03-01 01:00:00,1418,1,3,11.8,4.9,195,0,11,11,0.024,0.4,0.61,2.0,3.01,12.7
2023-03-01 02:00:00,1419,2,3,11.6,4.4,196,0,0,0,0.02,0.4,0.46,1.29,2.15,1.3
2023-03-01 03:00:00,1420,3,3,11.5,4.3,198,0,0,0,0.048,0.35,0.28,0.0,0.63,0.0
2023-03-01 04:00:00,1421,4,3,11.4,4.2,200,0,0,0,0.065,0.38,0.15,0.0,0.53,0.0
2023-03-01 05:00:00,1422,5,3,11.3,4.0,201,0,0,0,0.021,0.36,0.07,0.0,0.43,0.0
2023-03-01 06:00:00,1423,6,3,11.3,4.1000000000000005,204,0,0,0,0.021,0.39,0.01,0.0,0.4,0.0
2023-03-01 07:00:00,1424,7,3,11.2,4.0,206,0,0,0,0.021,0.36,0.04,0.0,0.4,0.0
2023-03-01 08:00:00,1425,8,3,11.1,3.7,207,0,0,0,0.02,0.38,0.06,0.0,0.45,0.0
2023-03-01 09:00:00,1426,9,3,10.9,3.3000000000000003,205,0,0,0,0.022,0.37,0.06,0.0,0.43,0.0
2023-03-01 10:00:00,1427,10,3,10.8,2.9000000000000004,201,0,0,0,0.021,0.39,0.05,0.0,0.44,0.0
2023-03-01 11:00:00,1428,11,3,10.6,2.6,197,0,0,0,0.027,0.37,0.13,0.0,0.5,0.0
2023-03-01 12:00:00,1429,12,3,10.5,2.5,194,0,0,0,0.021,0.39,0.26,0.0,0.65,0.0
2023-03-01 13:00:00,1430,13,3,10.5,2.4000000000000004,190,0,0,0,0.022,0.37,0.34,0.0,0.71,0.0
2023-03-01 14:00:00,1431,14,3,10.5,2.4000000000000004,188,0,0,0,0.021,0.38,0.42,0.48,1.28,15.6
2023-03-01 15:00:00,1432,15,3,10.6,2.4000000000000004,188,0,13,13,0.023,0.38,0.37,1.09,1.84,12.3
2023-03-01 16:00:00,1433,16,3,10.8,2.4000000000000004,192,5,66,67,0.024,0.38,0.25,0.86,1.49,44.1
2023-03-01 17:00:00,1434,17,3,11.1,2.3000000000000003,199,1,58,58,0.019,0.4,0.15,0.0,0.55,0.0
2023-03-01 18:00:00,1435,18,3,11.2,2.2,203,7,132,136,0.023,0.38,0.06,0.0,0.44,0.0
2023-03-01 19:00:00,1436,19,3,11.3,2.1,198,10,157,163,0.021,0.39,0.05,0.0,0.44,0.0
2023-03-01 20:00:00,1437,20,3,11.5,2.0,194,7,182,186,0.026,0.4,0.1,0.0,0.5,0.0
2023-03-01 21:00:00,1438,21,3,11.5,1.9,191,0,81,81,0.019,0.36,0.24,0.0,0.6,0.0
2023-03-01 22:00:00,1439,22,3,11.5,1.8,192,0,56,56,0.019,0.38,0.4,0.0,0.79,0.0
2023-03-01 23:00:00,1440,23,3,11.2,1.9,206,0,33,33,0.02,0.38,0.55,0.0,0.93,0.0
2023-03-02 00:00:00,1441,0,3,10.8,2.0,225,0,23,23,0.019,0.36,0.69,0.82,1.87,3.4
2023-03-02 01:00:00,1442,1,3,10.4,1.7000000000000002,229,0,9,9,0.024,0.38,0.54,0.63,1.56,24.5
2023-03-02 02:00:00,1443,2,3,10.1,1.4,218,0,0,0,0.026,0.39,0.41,2.23,3.03,12.3
2023-03-02 03:00:00,1444,3,3,9.9,1.5,201,0,0,0,0.02,0.4,0.23,0.0,0.62,0.0
2023-03-02 04:00:00,1445,4,3,9.7,1.7000000000000002,187,0,0,0,0.021,0.37,0.18,0.0,0.55,0.0
2023-03-02 05:00:00,1446,5,3,9.6,1.8,183,0,0,0,0.021,0.39,0.12,0.0,0.51,0.0
2023-03-02 06:00:00,1447,6,3,9.6,1.7000000000000002,187,0,0,0,0.08,0.37,0.02,0.0,0.39,0.0
2023-03-02 07:00:00,1448,7,3,9.6,1.6,195,0,0,0,0.025,0.37,0.01,0.0,0.38,0.0
2023-03-02 08:00:00,1449,8,3,9.5,1.6,202,0,0,0,0.025,0.38,0.01,0.0,0.39,0.0
2023-03-02 09:00:00,1450,9,3,9.5,1.4,207,0,0,0,0.068,0.36,0.05,0.0,0.41,0.0
2023-03-02 10:00:00,1451,10,3,9.4,1.4,213,0,0,0,0.028,0.37,0.05,0.0,0.42,0.0
2023-03-02 11:00:00,1452,11,3,9.2,1.3,215,0,0,0,0.029,0.38,0.07,0.0,0.45,0.0
2023-03-02 12:00:00,1453,12,3,9.2,1.2000000000000002,213,0,0,0,0.022,0.35,0.2,0.0,0.55,0.0
2023-03-02 13:00:00,1454,13,3,9.2,1.1,210,0,0,0,0.024,0.36,0.34,0.0,0.7,0.0
2023-03-02 14:00:00,1455,14,3,9.3,1.1,206,0,0,0,0.04,0.36,0.42,1.19,1.97,35.2
2023-03-02 15:00:00,1456,15,3,9.4,1.0,201,0,12,12,0.045,0.4,0.42,0.51,1.32,35.0
2023-03-02 16:00:00,1457,16,3,9.7,0.9,199,2,37,38,0.044,0.39,0.2,1.08,1.68,21.9
2023-03-02 17:00:00,1458,17,3,10.2,0.8,205,4,75,77,0.022,0.36,0.06,0.0,0.42,0.0
2023-03-02 18:00:00,1459,18,3,10.5,0.7000000000000001,220,6,143,146,0.021,0.37,0.05,0.0,0.42,0.0
2023-03-02 19:00:00,1460,19,3,10.6,0.8,243,28,226,243,0.054,0.4,0.08,0.0,0.47,0.0
2023-03-02 20:00:00,1461,20,3,10.4,1.0,263,15,218,227,0.021,0.36,0.16,0.0,0.52,0.0
2023-03-02 21:00:00,1462,21,3,10.1,1.2000000000000002,278,5,159,162,0.053,0.4,0.23,0.0,0.62,0.0
2023-03-02 22:00:00,1463,22,3,9.9,1.3,292,9,159,164,0.021,0.36,0.42,0.0,0.78,0.0
2023-03-02 23:00:00,1464,23,3,9.7,1.5,304,13,136,141,0.019,0.35,0.55,0.0,0.9,0.0
2023-03-03 00:00:00,1465,0,3,9.4,1.7000000000000002,317,7,83,85,0.018,0.37,0.67,0.6,1.64,13.9
2023-03-03 01:00:00,1466,1,3,9.1,2.0,326,0,13,13,0.02,0.37,0.6,0.59,1.56,14.1
2023-03-03 02:00:00,1467,2,3,8.9,2.4000000000000004,333,0,0,0,0.033,0.36,0.39,1.72,2.47,19.2
2023-03-03 03:00:00,1468,3,3,8.8,2.7,339,0,0,0,0.02,0.39,0.26,0.0,0.64,0.0
2023-03-03 04:00:00,1469,4,3,8.6,2.9000000000000004,342,0,0,0,0.032,0.36,0.12,0.0,0.48,0.0
2023-03-03 05:00:00,1470,5,3,8.4,3.1,344,0,0,0,0.02,0.39,0.04,0.0,0.43,0.0
2023-03-03 06:00:00,1471,6,3,8.3,3.4000000000000004,345,0,0,0,0.022,0.37,0.09,0.0,0.46,0.0
2023-03-03 07:00:00,1472,7,3,8.0,3.5,347,0,0,0,0.021,0.38,0.02,0.0,0.4,0.0
2023-03-03 08:00:00,1473,8,3,7.7,3.6,349,0,0,0,0.075,0.36,0.07,0.0,0.43,0.0
2023-03-03 09:00:00,1474,9,3,7.5,3.5,350,0,0,0,0.02,0.4,0.08,0.0,0.48,0.0
2023-03-03 10:00:00,1475,10,3,7.2,3.5,351,0,0,0,0.019,0.39,0.09,0.0,0.48,0.0
2023-03-03 11:00:00,1476,11,3,7.0,3.4000000000000004,352,0,0,0,0.019,0.39,0.12,0.0,0.51,0.0
2023-03-03 12:00:00,1477,12,3,6.800000000000001,3.2,352,0,0,0,0.024,0.35,0.21,0.0,0.56,0.0
2023-03-03 13:00:00,1478,13,3,6.7,3.0,351,0,0,0,0.02,0.39,0.38,0.0,0.77,0.0
2023-03-03 14:00:00,1479,14,3,6.7,3.1,348,0,0,0,0.018,0.36,0.43,0.26,1.06,1.7
2023-03-03 15:00:00,1480,15,3,6.9,3.2,347,1,23,23,0.045,0.37,0.36,0.67,1.39,20.1
2023-03-03 16:00:00,1481,16,3,7.300000000000001,3.3000000000000003,347,505,93,234,0.02,0.38,0.21,0.57,1.16,27.9
2023-03-03 17:00:00,1482,17,3,7.800000000000001,3.3000000000000003,347,771,87,416,0.019,0.39,0.09,0.0,0.48,0.0
2023-03-03 18:00:00,1483,18,3,8.4,3.3000000000000003,346,251,280,415,0.021,0.38,0.09,0.0,0.46,0.0
2023-03-03 19:00:00,1484,19,3,8.9,3.3000000000000003,345,482,267,560,0.02,0.4,0.05,0.0,0.45,0.0
2023-03-03 20:00:00,1485,20,3,9.2,3.3000000000000003,343,192,347,468,0.019,0.37,0.09,0.0,0.46,0.0
2023-03-03 21:00:00,1486,21,3,9.3,3.4000000000000004,342,351,298,511,0.023,0.36,0.25,0.0,0.61,0.0
2023-03-03 22:00:00,1487,22,3,9.0,3.6,342,442,228,464,0.024,0.37,0.43,0.0,0.8,0.0
2023-03-03 23:00:00,1488,23,3,8.6,3.6,343,478,160,360,0.032,0.36,0.61,0.0,0.97,0.0
2023-03-04 00:00:00,1489,0,3,7.9,3.5,345,75,92,112,0.019,0.37,0.68,0.93,1.98,25.7
2023-03-04 01:00:00,1490,1,3,7.0,3.3000000000000003,346,16,22,24,0.018,0.4,0.62,2.23,3.25,12.4
2023-03-04 02:00:00,1491,2,3,6.4,3.2,346,0,0,0,0.018,0.39,0.38,1.46,2.23,18.3
2023-03-04 03:00:00,1492,3,3,6.1000000000000005,3.1,344,0,0,0,0.024,0.35,0.29,0.0,0.64,0.0
2023-03-04 04:00:00,1493,4,3,5.9,2.9000000000000004,343,0,0,0,0.027,0.36,0.1,0.0,0.46,0.0
2023-03-04 05:00:00,1494,5,3,5.800000000000001,2.6,341,0,0,0,0.018,0.37,0.07,0.0,0.44,0.0
2023-03-04 06:00:00,1495,6,3,5.7,2.4000000000000004,339,0,0,0,0.018,0.39,0.07,0.0,0.46,0.0
2023-03-04 07:00:00,1496,7,3,5.6000000000000005,2.1,335,0,0,0,0.044,0.38,0.07,0.0,0.45,0.0
2023-03-04 08:00:00,1497,8,3,5.4,1.9,330,0,0,0,0.019,0.39,0.02,0.0,0.41,0.0
2023-03-04 09:00:00,1498,9,3,5.4,1.8,323,0,0,0,0.039,0.38,0.07,0.0,0.45,0.0
2023-03-04 10:00:00,1499,10,3,5.300000000000001,1.6,317,0,0,0,0.019,0.39,0.08,0.0,0.47,0.0
2023-03-04 11:00:00,1500,11,3,5.1000000000000005,1.4,312,0,0,0,0.024,0.37,0.09,0.0,0.46,0.0
2023-03-04 12:00:00,1501,12,3,4.9,1.2000000000000002,310,0,0,0,0.03,0.38,0.23,0.0,0.61,0.0
2023-03-04 13:00:00,1502,13,3,4.7,1.0,319,0,0,0,0.018,0.36,0.33,0.0,0.68,0.0
2023-03-04 14:00:00,1503,14,3,4.7,0.8,164,0,0,0,0.019,0.37,0.49,0.87,1.73,51.1
2023-03-04 15:00:00,1504,15,3,5.2,0.7000000000000001,12,2,28,28,0.027,0.38,0.37,0.41,1.16,31.4
2023-03-04 16:00:00,1505,16,3,5.800000000000001,0.9,25,27,74,82,0.018,0.38,0.24,1.12,1.73,44.2
2023-03-04 17:00:00,1506,17,3,6.5,1.3,24,308,191,324,0.028,0.35,0.11,0.0,0.47,0.0
2023-03-04 18:00:00,1507,18,3,6.9,1.7000000000000002,13,92,195,245,0.033,0.36,0.11,0.0,0.47,0.0
2023-03-04 19:00:00,1508,19,3,7.1000000000000005,2.2,182,174,251,358,0.019,0.37,0.07,0.0,0.44,0.0
2023-03-04 20:00:00,1509,20,3,7.2,2.7,356,168,279,386,0.07,0.35,0.18,0.0,0.53,0.0
2023-03-04 21:00:00,1510,21,3,7.2,3.2,353,156,257,352,0.025,0.39,0.29,0.0,0.68,0.0
2023-03-04 22:00:00,1511,22,3,7.2,3.4000000000000004,352,441,197,434,0.023,0.38,0.39,0.0,0.76,0.0
2023-03-04 23:00:00,1512,23,3,7.1000000000000005,3.6,351,130,165,220,0.018,0.38,0.56,0.0,0.94,0.0
2023-03-05 00:00:00,1513,0,3,6.800000000000001,3.6,352,77,112,133,0.017,0.35,0.66,1.85,2.86,11.8
2023-03-05 01:00:00,1514,1,3,6.5,3.8,353,1,29,29,0.02,0.4,0.59,1.8,2.79,18.5
2023-03-05 02:00:00,1515,2,3,6.300000000000001,3.9,353,0,0,0,0.044,0.39,0.43,2.11,2.93,19.1
2023-03-05 03:00:00,1516,3,3,6.300000000000001,4.0,354,0,0,0,0.028,0.4,0.26,0.0,0.66,0.0
2023-03-05 04:00:00,1517,4,3,6.4,3.9,356,0,0,0,0.02,0.35,0.18,0.0,0.53,0.0
2023-03-05 05:00:00,1518,5,3,6.5,3.8,358,0,0,0,0.018,0.36,0.12,0.0,0.48,0.0
2023-03-05 06:00:00,1519,6,3,6.5,3.6,358,0,0,0,0.019,0.4,0.08,0.0,0.48,0.0
2023-03-05 07:00:00,1520,7,3,6.5,3.5,356,0,0,0,0.021,0.36,0.08,0.0,0.44,0.0
2023-03-05 08:00:00,1521,8,3,6.5,3.4000000000000004,353,0,0,0,0.023,0.38,0.02,0.0,0.4,0.0
2023-03-05 09:00:00,1522,9,3,6.7,3.3000000000000003,351,0,0,0,0.017,0.36,0.08,0.0,0.44,0.0
2023-03-05 10:00:00,1523,10,3,6.800000000000001,3.3000000000000003,350,0,0,0,0.02,0.36,0.02,0.0,0.38,0.0
2023-03-05 11:00:00,1524,11,3,6.9,3.3000000000000003,352,0,0,0,0.021,0.37,0.08,0.0,0.45,0.0
2023-03-05 12:00:00,1525,12,3,6.9,3.2,354,0,0,0,0.064,0.36,0.18,0.0,0.54,0.0
2023-03-05 13:00:00,1526,13,3,6.800000000000001,3.0,358,0,0,0,0.018,0.37,0.4,0.0,0.77,0.0
2023-03-05 14:00:00,1527,14,3,6.9,2.9000000000000004,181,0,0,0,0.018,0.37,0.43,0.3,1.1,11.6
2023-03-05 15:00:00,1528,15,3,7.1000000000000005,2.8000000000000003,3,24,19,22,0.019,0.35,0.37,0.5,1.23,27.8
2023-03-05 16:00:00,1529,16,3,7.7,2.7,4,7,90,92,0.017,0.39,0.25,0.4,1.04,15.8
2023-03-05 17:00:00,1530,17,3,8.6,2.5,181,84,231,268,0.024,0.4,0.14,0.0,0.54,0.0
2023-03-05 18:00:00,1531,18,3,9.6,2.4000000000000004,356,51,213,241,0.017,0.38,0.05,0.0,0.42,0.0
2023-03-05 19:00:00,1532,19,3,10.3,2.4000000000000004,350,145,314,404,0.026,0.38,0.06,0.0,0.44,0.0
2023-03-05 20:00:00,1533,20,3,10.6,2.4000000000000004,343,224,319,463,0.018,0.35,0.14,0.0,0.49,0.0
2023-03-05 21:00:00,1534,21,3,10.6,2.6,339,135,325,408,0.02,0.4,0.21,0.0,0.61,0.0
2023-03-05 22:00:00,1535,22,3,10.4,2.8000000000000003,336,97,256,309,0.025,0.4,0.44,0.0,0.84,0.0
2023-03-05 23:00:00,1536,23,3,9.9,3.0,336,43,174,192,0.02,0.35,0.55,0.0,0.91,0.0
2023-03-06 00:00:00,1537,0,3,9.0,3.0,338,51,127,141,0.022,0.37,0.63,2.17,3.16,21.6
2023-03-06 01:00:00,1538,1,3,8.0,3.0,342,208,32,55,0.02,0.4,0.57,0.77,1.74,12.7
2023-03-06 02:00:00,1539,2,3,7.5,2.8000000000000003,347,0,0,0,0.017,0.4,0.42,0.66,1.47,11.6
2023-03-06 03:00:00,1540,3,3,7.2,2.6,351,0,0,0,0.027,0.39,0.26,0.0,0.65,0.0
2023-03-06 04:00:00,1541,4,3,6.800000000000001,2.5,354,0,0,0,0.021,0.39,0.13,0.0,0.52,0.0
2023-03-06 05:00:00,1542,5,3,6.4,2.4000000000000004,353,0,0,0,0.017,0.4,0.1,0.0,0.5,0.0
2023-03-06 06:00:00,1543,6,3,6.2,2.2,352,0,0,0,0.027,0.38,0.08,0.0,0.45,0.0
2023-03-06 07:00:00,1544,7,3,6.2,2.1,350,0,0,0,0.024,0.37,0.03,0.0,0.4,0.0
2023-03-06 08:00:00,1545,8,3,6.2,2.0,348,0,0,0,0.017,0.38,0.07,0.0,0.45,0.0
2023-03-06 09:00:00,1546,9,3,6.2,2.0,349,0,0,0,0.018,0.38,0.06,0.0,0.43,0.0
2023-03-06 10:00:00,1547,10,3,6.2,1.8,351,0,0,0,0.024,0.38,0.04,0.0,0.42,0.0
2023-03-06 11:00:00,1548,11,3,6.2,1.6,178,0,0,0,0.027,0.4,0.06,0.0,0.45,0.0
2023-03-06 12:00:00,1549,12,3,6.2,1.4,10,0,0,0,0.025,0.38,0.26,0.0,0.64,0.0
2023-03-06 13:00:00,1550,13,3,6.1000000000000005,1.2000000000000002,27,0,0,0,0.018,0.39,0.33,0.0,0.72,0.0
2023-03-06 14:00:00,1551,14,3,5.9,1.2000000000000002,42,0,0,0,0.016,0.35,0.46,0.81,1.62,30.6
2023-03-06 15:00:00,1552,15,3,6.0,1.1,51,126,18,34,0.018,0.39,0.39,0.47,1.26,45.4
2023-03-06 16:00:00,1553,16,3,6.4,1.0,52,0,56,56,0.018,0.39,0.19,0.3,0.88,1.9
2023-03-06 17:00:00,1554,17,3,7.300000000000001,1.1,49,0,113,113,0.024,0.39,0.06,0.0,0.45,0.0
2023-03-06 18:00:00,1555,18,3,8.5,1.2000000000000002,41,14,239,247,0.041,0.35,0.07,0.0,0.42,0.0
2023-03-06 19:00:00,1556,19,3,9.5,1.3,30,380,294,531,0.016,0.39,0.05,0.0,0.44,0.0
2023-03-06 20:00:00,1557,20,3,10.1,1.4,17,688,183,628,0.062,0.36,0.15,0.0,0.51,0.0
2023-03-06 21:00:00,1558,21,3,10.3,1.6,6,935,77,657,0.017,0.38,0.26,0.0,0.64,0.0
2023-03-06 22:00:00,1559,22,3,10.3,1.8,179,905,73,569,0.025,0.38,0.41,0.0,0.79,0.0
2023-03-06 23:00:00,1560,23,3,10.0,2.1,358,738,96,416,0.021,0.38,0.62,0.0,1.0,0.0
2023-03-07 00:00:00,1561,0,3,8.9,2.3000000000000003,358,726,54,261,0.016,0.37,0.63,2.0,3.01,16.4
2023-03-07 01:00:00,1562,1,3,7.4,2.5,180,293,43,76,0.017,0.36,0.54,1.58,2.47,7.0
2023-03-07 02:00:00,1563,2,3,6.5,2.6,4,0,0,0,0.029,0.38,0.43,2.32,3.13,0.8
2023-03-07 03:00:00,1564,3,3,6.2,2.5,8,0,0,0,0.02,0.38,0.24,0.0,0.62,0.0
2023-03-07 04:00:00,1565,4,3,5.9,2.5,11,0,0,0,0.018,0.37,0.16,0.0,0.53,0.0
2023-03-07 05:00:00,1566,5,3,5.6000000000000005,2.4000000000000004,13,0,0,0,0.047,0.37,0.12,0.0,0.49,0.0
2023-03-07 06:00:00,1567,6,3,5.4,2.4000000000000004,13,0,0,0,0.022,0.39,0.09,0.0,0.49,0.0
2023-03-07 07:00:00,1568,7,3,5.2,2.4000000000000004,14,0,0,0,0.023,0.36,0.06,0.0,0.42,0.0
2023-03-07 08:00:00,1569,8,3,5.0,2.3000000000000003,16,0,0,0,0.016,0.4,0.09,0.0,0.48,0.0
2023-03-07 09:00:00,1570,9,3,4.9,2.2,20,0,0,0,0.016,0.39,0.02,0.0,0.41,0.0
2023-03-07 10:00:00,1571,10,3,4.800000000000001,2.1,23,0,0,0,0.022,0.37,0.11,0.0,0.48,0.0
2023-03-07 11:00:00,1572,11,3,4.9,1.9,23,0,0,0,0.017,0.4,0.1,0.0,0.49,0.0
2023-03-07 12:00:00,1573,12,3,4.800000000000001,1.9,16,0,0,0,0.021,0.36,0.17,0.0,0.54,0.0
2023-03-07 13:00:00,1574,13,3,4.7,2.0,6,0,0,0,0.016,0.35,0.33,0.0,0.68,0.0
2023-03-07 14:00:00,1575,14,3,5.1000000000000005,1.9,180,0,0,0,0.038,0.38,0.49,0.41,1.28,7.6
2023-03-07 15:00:00,1576,15,3,6.1000000000000005,1.5,357,34,62,66,0.018,0.35,0.34,0.99,1.68,48.0
2023-03-07 16:00:00,1577,16,3,7.6,1.3,348,492,103,252,0.017,0.38,0.26,1.12,1.76,25.5
2023-03-07 17:00:00,1578,17,3,9.0,1.4,335,850,70,451,0.016,0.36,0.1,0.0,0.46,0.0
2023-03-07 18:00:00,1579,18,3,9.9,1.6,328,896,81,583,0.028,0.37,0.1,0.0,0.47,0.0
2023-03-07 19:00:00,1580,19,3,10.5,1.7000000000000002,326,88,326,381,0.018,0.39,0.05,0.0,0.45,0.0
2023-03-07 20:00:00,1581,20,3,10.8,1.8,328,146,328,423,0.016,0.38,0.18,0.0,0.55,0.0
2023-03-07 21:00:00,1582,21,3,10.8,2.0,331,78,299,348,0.016,0.38,0.26,0.0,0.63,0.0
2023-03-07 22:00:00,1583,22,3,10.6,2.1,334,292,240,401,0.017,0.38,0.37,0.0,0.75,0.0
2023-03-07 23:00:00,1584,23,3,10.1,2.2,337,100,218,262,0.016,0.38,0.53,0.0,0.91,0.0
2023-03-08 00:00:00,1585,0,3,9.0,2.3000000000000003,339,3,87,88,0.016,0.36,0.7,1.77,2.83,11.4
2023-03-08 01:00:00,1586,1,3,7.7,2.3000000000000003,341,339,37,77,0.015,0.38,0.58,1.62,2.58,9.8
2023-03-08 02:00:00,1587,2,3,6.9,2.2,343,0,0,0,0.016,0.36,0.38,1.69,2.43,25.2
2023-03-08 03:00:00,1588,3,3,6.800000000000001,2.1,344,0,0,0,0.025,0.37,0.26,0.0,0.63,0.0
2023-03-08 04:00:00,1589,4,3,6.6000000000000005,2.0,344,0,0,0,0.023,0.39,0.12,0.0,0.52,0.0
2023-03-08 05:00:00,1590,5,3,6.4,1.9,341,0,0,0,0.039,0.39,0.04,0.0,0.43,0.0
2023-03-08 06:00:00,1591,6,3,6.6000000000000005,1.9,338,0,0,0,0.019,0.37,0.07,0.0,0.45,0.0
2023-03-08 07:00:00,1592,7,3,6.7,1.8,335,0,0,0,0.016,0.39,0.05,0.0,0.44,0.0
2023-03-08 08:00:00,1593,8,3,6.800000000000001,1.8,333,0,0,0,0.016,0.37,0.05,0.0,0.41,0.0
2023-03-08 09:00:00,1594,9,3,6.800000000000001,1.7000000000000002,330,0,0,0,0.017,0.35,0.02,0.0,0.37,0.0
2023-03-08 10:00:00,1595,10,3,6.9,1.6,327,0,0,0,0.023,0.39,0.04,0.0,0.43,0.0
2023-03-08 11:00:00,1596,11,3,6.9,1.4,325,0,0,0,0.015,0.36,0.07,0.0,0.43,0.0
2023-03-08 12:00:00,1597,12,3,6.9,1.3,320,0,0,0,0.021,0.39,0.19,0.0,0.58,0.0
2023-03-08 13:00:00,1598,13,3,6.9,1.2000000000000002,317,0,0,0,0.015,0.39,0.41,0.0,0.8,0.0
2023-03-08 14:00:00,1599,14,3,7.1000000000000005,1.2000000000000002,312,0,0,0,0.019,0.37,0.43,0.5,1.3,2.6
2023-03-08 15:00:00,1600,15,3,7.6,1.1,304,4,46,47,0.017,0.39,0.37,1.16,1.92,9.9
2023-03-08 16:00:00,1601,16,3,8.3,1.2000000000000002,300,286,140,228,0.017,0.37,0.21,0.72,1.3,30.0
2023-03-08 17:00:00,1602,17,3,9.3,1.3,301,301,213,350,0.019,0.37,0.12,0.0,0.49,0.0
2023-03-08 18:00:00,1603,18,3,10.1,1.4,302,364,262,468,0.016,0.39,0.11,0.0,0.5,0.0
2023-03-08 19:00:00,1604,19,3,10.5,1.4,304,384,280,524,0.021,0.35,0.05,0.0,0.4,0.0
2023-03-08 20:00:00,1605,20,3,10.4,1.5,308,392,276,533,0.216,0.38,0.12,0.0,0.5,0.0
2023-03-08 21:00:00,1606,21,3,10.1,1.5,312,494,230,541,0.016,0.4,0.23,0.0,0.62,0.0
2023-03-08 22:00:00,1607,22,3,9.7,1.5,314,358,225,424,0.016,0.36,0.46,0.0,0.83,0.0
2023-03-08 23:00:00,1608,23,3,9.3,1.5,314,102,201,246,0.018,0.39,0.6,0.0,0.99,0.0
2023-03-09 00:00:00,1609,0,3,8.8,1.6,315,51,138,153,0.03,0.38,0.6,2.5,3.49,1.5
2023-03-09 01:00:00,1610,1,3,8.0,1.8,316,5,42,43,0.019,0.37,0.59,1.45,2.41,1.7
2023-03-09 02:00:00,1611,2,3,7.6,2.0,316,0,0,0,0.015,0.35,0.46,1.66,2.48,23.4
2023-03-09 03:00:00,1612,3,3,7.5,2.2,315,0,0,0,0.018,0.36,0.21,0.0,0.57,0.0
2023-03-09 04:00:00,1613,4,3,7.4,2.3000000000000003,314,0,0,0,0.017,0.37,0.08,0.0,0.45,0.0
2023-03-09 05:00:00,1614,5,3,7.4,2.4000000000000004,315,0,0,0,0.02,0.36,0.08,0.0,0.45,0.0
2023-03-09 06:00:00,1615,6,3,7.4,2.3000000000000003,316,0,0,0,0.015,0.38,0.11,0.0,0.49,0.0
2023-03-09 07:00:00,1616,7,3,7.5,2.2,317,0,0,0,0.018,0.37,0.09,0.0,0.46,0.0
2023-03-09 08:00:00,1617,8,3,7.5,2.1,317,0,0,0,0.021,0.36,0.07,0.0,0.42,0.0
